"Path","Name","ContentLength","WordCount"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\balanced-match\.github\FUNDING.yml","FUNDING.yml","53","5"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\balanced-match\index.js","index.js","1219","205"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\balanced-match\LICENSE.md","LICENSE.md","1096","170"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\balanced-match\package.json","package.json","1069","82"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\balanced-match\README.md","README.md","3502","492"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\baseline-browser-mapping\dist\cli.js","cli.js","2497","160"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\baseline-browser-mapping\dist\index.cjs","index.cjs","118227","319"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\baseline-browser-mapping\dist\index.d.ts","index.d.ts","4335","567"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\baseline-browser-mapping\dist\index.js","index.js","118213","326"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\baseline-browser-mapping\LICENSE.txt","LICENSE.txt","11357","1583"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\baseline-browser-mapping\package.json","package.json","2704","239"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\baseline-browser-mapping\README.md","README.md","21428","2521"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\binary-extensions\binary-extensions.json","binary-extensions.json","2193","264"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\binary-extensions\binary-extensions.json.d.ts","binary-extensions.json.d.ts","87","9"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\binary-extensions\index.d.ts","index.d.ts","247","28"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\binary-extensions\index.js","index.js","54","4"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\binary-extensions\license","license","1167","176"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\binary-extensions\package.json","package.json","739","71"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\binary-extensions\readme.md","readme.md","539","62"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\brace-expansion\index.js","index.js","4797","644"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\brace-expansion\LICENSE","LICENSE","1096","171"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\brace-expansion\package.json","package.json","1156","89"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\brace-expansion\README.md","README.md","4058","464"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\braces\lib\compile.js","compile.js","1501","209"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\braces\lib\constants.js","constants.js","1589","237"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\braces\lib\expand.js","expand.js","2797","347"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\braces\lib\parse.js","parse.js","6899","865"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\braces\lib\stringify.js","stringify.js","708","88"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\braces\lib\utils.js","utils.js","2518","393"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\braces\index.js","index.js","4380","607"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\braces\LICENSE","LICENSE","1091","172"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\braces\package.json","package.json","1647","145"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\braces\README.md","README.md","21431","2630"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\browserslist\browser.js","browser.js","1117","124"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\browserslist\cli.js","cli.js","4347","569"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\browserslist\error.d.ts","error.d.ts","155","17"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\browserslist\error.js","error.js","299","26"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\browserslist\index.d.ts","index.d.ts","4959","662"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\browserslist\index.js","index.js","38051","3972"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\browserslist\LICENSE","LICENSE","1118","175"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\browserslist\node.js","node.js","13481","1528"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\browserslist\package.json","package.json","1110","101"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\browserslist\parse.js","parse.js","1789","230"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\browserslist\README.md","README.md","2752","190"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind\.github\FUNDING.yml","FUNDING.yml","580","85"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind\test\callBound.js","callBound.js","2349","180"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind\test\index.js","index.js","3703","448"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind\.eslintignore",".eslintignore","10","2"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind\.eslintrc",".eslintrc","208","24"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind\.nycrc",".nycrc","139","17"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind\callBound.js","callBound.js","413","43"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind\CHANGELOG.md","CHANGELOG.md","9464","507"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind\index.js","index.js","643","67"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind\LICENSE","LICENSE","1071","170"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind\package.json","package.json","2294","202"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind\README.md","README.md","2026","123"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind-apply-helpers\.github\FUNDING.yml","FUNDING.yml","594","85"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind-apply-helpers\test\index.js","index.js","2658","355"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind-apply-helpers\.eslintrc",".eslintrc","232","26"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind-apply-helpers\.nycrc",".nycrc","139","17"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind-apply-helpers\actualApply.d.ts","actualApply.d.ts","23","3"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind-apply-helpers\actualApply.js","actualApply.js","280","29"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind-apply-helpers\applyBind.d.ts","applyBind.d.ts","614","81"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind-apply-helpers\applyBind.js","applyBind.js","264","29"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind-apply-helpers\CHANGELOG.md","CHANGELOG.md","1938","109"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind-apply-helpers\functionApply.d.ts","functionApply.d.ts","34","3"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind-apply-helpers\functionApply.js","functionApply.js","99","10"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind-apply-helpers\functionCall.d.ts","functionCall.d.ts","33","3"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind-apply-helpers\functionCall.js","functionCall.js","97","10"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind-apply-helpers\index.d.ts","index.d.ts","2226","267"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind-apply-helpers\index.js","index.js","511","65"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind-apply-helpers\LICENSE","LICENSE","1071","170"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind-apply-helpers\package.json","package.json","2480","211"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind-apply-helpers\README.md","README.md","2330","139"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind-apply-helpers\reflectApply.d.ts","reflectApply.d.ts","82","11"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind-apply-helpers\reflectApply.js","reflectApply.js","132","17"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bind-apply-helpers\tsconfig.json","tsconfig.json","115","13"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bound\.github\FUNDING.yml","FUNDING.yml","581","85"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bound\test\index.js","index.js","2418","208"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bound\.eslintrc",".eslintrc","138","18"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bound\.nycrc",".nycrc","139","17"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bound\CHANGELOG.md","CHANGELOG.md","2880","161"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bound\index.d.ts","index.d.ts","4651","565"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bound\index.js","index.js","687","76"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bound\LICENSE","LICENSE","1071","170"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bound\package.json","package.json","2507","223"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bound\README.md","README.md","1897","105"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\call-bound\tsconfig.json","tsconfig.json","137","16"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\callsites\index.d.ts","index.d.ts","2351","345"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\callsites\index.js","index.js","363","45"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\callsites\license","license","1109","171"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\callsites\package.json","package.json","622","71"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\callsites\readme.md","readme.md","1886","269"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\camelcase-css\index-es5.js","index-es5.js","674","78"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\camelcase-css\index.js","index.js","536","64"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\camelcase-css\license","license","1111","173"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\camelcase-css\package.json","package.json","860","76"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\camelcase-css\README.md","README.md","870","64"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\aac.js","aac.js","2016","627"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\abortcontroller.js","abortcontroller.js","2018","626"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\ac3-ec3.js","ac3-ec3.js","2009","639"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\accelerometer.js","accelerometer.js","1972","629"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\addeventlistener.js","addeventlistener.js","1967","633"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\alternate-stylesheet.js","alternate-stylesheet.js","1970","633"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\ambient-light.js","ambient-light.js","1993","631"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\apng.js","apng.js","1988","629"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\array-find-index.js","array-find-index.js","2001","626"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\array-find.js","array-find.js","2003","625"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\array-flat.js","array-flat.js","2009","629"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\array-includes.js","array-includes.js","1999","626"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\arrow-functions.js","arrow-functions.js","1984","628"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\asmjs.js","asmjs.js","1997","627"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\async-clipboard.js","async-clipboard.js","2027","625"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\async-functions.js","async-functions.js","2020","623"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\atob-btoa.js","atob-btoa.js","1975","634"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\audio-api.js","audio-api.js","2004","626"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\audio.js","audio.js","1980","629"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\audiotracks.js","audiotracks.js","2001","628"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\autofocus.js","autofocus.js","1988","628"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\auxclick.js","auxclick.js","1985","626"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\av1.js","av1.js","2035","623"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\avif.js","avif.js","2044","622"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\background-attachment.js","background-attachment.js","2037","625"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\background-clip-text.js","background-clip-text.js","2075","621"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\background-img-opts.js","background-img-opts.js","2037","625"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\background-position-x-y.js","background-position-x-y.js","1990","633"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\background-repeat-round-space.js","background-repeat-round-space.js","2026","628"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\background-sync.js","background-sync.js","1983","630"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\battery-status.js","battery-status.js","2004","627"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\beacon.js","beacon.js","1979","628"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\beforeafterprint.js","beforeafterprint.js","1988","628"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\bigint.js","bigint.js","1995","624"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\blobbuilder.js","blobbuilder.js","2013","624"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\bloburls.js","bloburls.js","2028","621"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\border-image.js","border-image.js","2178","608"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\border-radius.js","border-radius.js","2043","626"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\broadcastchannel.js","broadcastchannel.js","1991","626"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\brotli.js","brotli.js","2046","623"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\calc.js","calc.js","2045","624"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\canvas-blending.js","canvas-blending.js","1987","629"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\canvas-text.js","canvas-text.js","1976","632"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\canvas.js","canvas.js","1981","632"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\ch-unit.js","ch-unit.js","1990","629"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\chacha20-poly1305.js","chacha20-poly1305.js","2023","629"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\channel-messaging.js","channel-messaging.js","1995","627"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\childnode-remove.js","childnode-remove.js","2001","625"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\classlist.js","classlist.js","2088","617"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\client-hints-dpr-width-viewport.js","client-hints-dpr-width-viewport.js","1997","633"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\clipboard.js","clipboard.js","2178","613"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\colr-v1.js","colr-v1.js","2015","627"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\caniuse-lite\data\features\colr.js","colr.js","2055","622"
